Dagsetning,Land,Fjöldi sem nýtur tímabundinnar verndar,Nýjar veitingar á tímabundinni vernd,Nýir umsækjendur um hæli,Umsækjendur um hæli í bið eftir niðurstöðu,Ákvarðanir teknar um hæli,Einstaklingum veitt hæli,Hlutfall jákvæðra ákvarðana
2024-01-01,Austurríki,917.8154049327101,14.497891874722397,NA,NA,NA,NA,NA
2022-03-01,Pólland,1842.288903636898,1842.288903636898,2.7888321339631976,10.760810819340923,0.6741567109743015,0.4942808172390058,0.7472721871117594
2022-04-01,Pólland,2855.5192321128934,1161.9635076009688,1.7413195763282405,15.522231535863455,0.5486970539992632,0.43079520768537205,0.7851239669421488
2022-05-01,Pólland,3117.1388943970214,263.0480884990848,1.4964465109070817,14.488323037418564,0.7663620010402934,0.5411392433381164,0.7347367326784137
2022-06-01,Pólland,3280.7141020983554,166.54089260476812,1.5916749252375324,13.685683545204766,0.9840269480813234,0.6514832789908608,0.6843494984146785
2022-07-01,Pólland,3433.88220451929,156.5419091000708,1.6460911619977898,13.440810479783606,1.2016918951223536,0.7618273146436052,0.6339622641509434
2022-08-01,Pólland,3618.8838054449757,183.68200718424924,1.836547990658691,13.644871367634574,1.1790184631389127,0.7814776223625871,0.6639748427672956
2022-09-01,Pólland,3729.2127254763977,146.13480381967156,2.0406088785096568,13.780911959535214,1.1563450311554722,0.8011279300815691,0.6939874213836478
2022-10-01,Pólland,2766.2085835301204,148.7195750657838,1.9045682866090132,13.658475426824637,1.1336715991720316,0.8207782378005509,0.724
2022-11-01,Pólland,2569.4258673458394,110.1384632027612,2.08142105607985,14.025785024956376,1.1895993980645185,0.8041510543460277,0.6801114982578397
2022-12-01,Pólland,2615.625252355298,86.90273010613124,1.9589845233692706,6.679593062321611,1.2455271969570052,0.7875238708915047,0.6362229965156795
2023-01-01,Pólland,2650.233978934822,77.54313738336695,2.0406088785096568,7.074110778833477,1.301454995849492,0.7708966874369815,0.5923344947735192
2023-02-01,Pólland,2703.8203680844854,67.92506753599145,1.3740099781965023,6.611572766371288,1.2666890668082167,0.776942935965899,0.6145866328793158
2023-03-01,Pólland,2720.090822875802,51.845069573335344,1.6324871028077257,6.230659109049485,1.231923137766941,0.7829891844948165,0.6368387709851124
2023-04-01,Pólland,2707.303007237142,38.036949495420004,1.3195937414362449,5.985786043628327,1.1971572087256652,0.789035433023734,0.6590909090909091
2023-05-01,Pólland,2697.344835910015,47.65501934279552,1.6596952211878542,5.999390102818391,1.1699490903455365,0.7784544980981284,0.6656812022665681
2023-06-01,Pólland,2660.2465664987094,55.19166813409118,1.7141114579481116,6.040202280388584,1.1427409719654078,0.7678735631725228,0.6722714954422271
2023-07-01,Pólland,2642.1259596575433,62.551464155916015,1.8909642274189487,6.24426316823955,1.1155328535852789,0.757292628246917,0.6788617886178862
2023-08-01,Pólland,2613.4894150624577,60.19796191603488,1.945380464179206,6.693197121511674,1.1382062855687196,0.7875238708915047,0.6913995576737376
2023-09-01,Pólland,2608.319872570233,57.59958661073258,1.9317764049891417,7.318983844254635,1.1608797175521604,0.8177551135360921,0.7039373267295892
2023-10-01,Pólland,2613.6798718911186,51.749841159004895,2.2718778847407513,8.080811158898241,1.1835531495356009,0.8479863561806796,0.7164750957854407
2023-11-01,Pólland,2598.6881986636677,37.4247668318671,1.7413195763282405,7.999186803757854,NA,NA,NA
2023-12-01,Pólland,2597.8311429346936,28.473295884804745,1.4964465109070817,8.121623336468433,NA,NA,NA
2024-01-01,Pólland,2589.0293166387223,39.56060412470721,1.6052789844275968,8.067207099708176,NA,NA,NA
2022-03-01,Portúgal,239.21968525797226,239.21968525797226,1.2419552349655107,1.2419552349655107,0.44583008434659366,0.2866050542228102,0.6423529411764706
2022-04-01,Portúgal,325.5833415971124,86.315888830103,0.9553501807427006,0.8598151626684307,0.3980625753094586,0.25476004819805353,0.64
2022-05-01,Portúgal,375.6436910680299,51.159002178771615,1.7196303253368614,1.433025271114051,0.47236758936722423,0.33437256325994524,0.6916239316239317
2022-06-01,Portúgal,434.5410297108174,58.51519857049042,1.528560289188321,1.1464202168912407,0.5466726034249898,0.413985078321837,0.7432478632478632
2022-07-01,Portúgal,460.6220896450931,26.46320000657281,1.289722744002646,1.1464202168912407,0.6209776174827554,0.49359759338372866,0.7948717948717949
2022-08-01,Portúgal,483.4549589648436,27.657387732501185,1.337490253039781,1.289722744002646,0.8067401526271695,0.6687451265198905,0.818202818202818
2022-09-01,Portúgal,498.5017243115412,17.482908307591423,1.385257762076916,1.1941877259283757,0.9925026877715833,0.8438926596560522,0.8415338415338416
2022-10-01,Portúgal,513.2141170949787,15.619975455143157,1.6240953072625914,1.433025271114051,1.1782652229159976,1.0190401927922141,0.8648648648648649
2022-11-01,Portúgal,525.6336694446339,12.897227440026459,1.6718628162997264,1.528560289188321,0.8810451666849352,0.73774263957353,0.7802802802802804
2022-12-01,Portúgal,534.2318210713182,11.320899641801004,2.4839104699310215,2.1495379066710765,0.5838251104538726,0.45644508635484593,0.6956956956956958
2023-01-01,Portúgal,543.8330903877824,11.177597114689599,1.8629328524482662,1.6718628162997264,0.2866050542228102,0.1751475331361618,0.6111111111111112
2023-02-01,Portúgal,552.8133820867638,9.123594226092791,1.6718628162997264,1.480792780151186,0.3184500602475669,0.2069925391609185,0.6435185185185186
2023-03-01,Portúgal,553.0999871409865,7.833871482090145,1.7196303253368614,1.385257762076916,0.3502950662723236,0.23883754518567515,0.6759259259259259
2023-04-01,Portúgal,529.0251625862704,5.684333575419069,1.576327798225456,1.433025271114051,0.38214007229708025,0.27068255121043183,0.7083333333333334
2023-05-01,Portúgal,524.5350167367798,5.541031048307664,1.6240953072625914,1.576327798225456,0.4086775773177108,0.3131425592434408,0.7595785440613028
2023-06-01,Portúgal,529.5028376766419,5.158890976010584,1.9107003614854012,1.6718628162997264,0.43521508233834144,0.35560256727644973,0.810823754789272
2023-07-01,Portúgal,535.3304737791723,5.923171120604744,1.8151653434111312,1.6240953072625914,0.461752587358972,0.3980625753094586,0.8620689655172413
2023-08-01,Portúgal,541.7790874991855,6.448613720013229,1.528560289188321,1.433025271114051,0.38744757330120644,0.3078350582393147,0.7524904214559387
2023-09-01,Portúgal,546.7469084390476,5.779868593493339,1.9107003614854012,1.7196303253368614,0.3131425592434408,0.21760754116917075,0.6429118773946361
2023-10-01,Portúgal,553.8642672855807,7.929406500164415,2.722748015116697,2.674980506079562,0.23883754518567515,0.12738002409902677,0.5333333333333333
2023-11-01,Portúgal,557.5423654814401,6.018706138679015,3.6303306868222625,3.5347956687479924,NA,NA,NA
2023-12-01,Portúgal,561.9369763128566,5.063355957936314,3.7258657048965325,3.4870281597108574,NA,NA,NA
2024-01-01,Portúgal,568.0034499605727,6.114241156753284,NA,NA,NA,NA,NA
2022-03-01,Rúmenía,10.653624531004358,10.653624531004358,3.7261445404005387,6.061544991778341,1.6735578765179258,0.41984727215780715,0.25024154589371983
2022-04-01,Rúmenía,68.43510536172258,57.78148083071821,3.0701331776539647,6.455151809426284,1.7056295431410917,0.4548345448376244,0.26666666666666666
2022-05-01,Rúmenía,176.72946112392694,108.47803894377343,2.3878813603975284,4.9069649933443715,1.7843509066706804,0.40526924187454993,0.23033033033033035
2022-06-01,Rúmenía,231.62449195856024,55.157435379731915,3.1750949956934167,5.169369538443001,1.8630722702002693,0.35570393891147556,0.193993993993994
2022-07-01,Rúmenía,269.8830746339404,39.176998583225384,5.8253809011895745,7.6622127168799805,1.941793633729858,0.30613863594840107,0.15765765765765766
2022-08-01,Rúmenía,320.63211365601535,51.352569475801786,6.323949536876971,9.682727714139428,1.833916209633755,0.35570393891147556,0.1987987987987988
2022-09-01,Rúmenía,371.0400267694621,51.300088566782065,4.303434539617523,9.236639987471756,1.7260387855376516,0.40526924187454993,0.23993993993993995
2022-10-01,Rúmenía,414.41549807426554,44.58253221225715,3.20133545020328,7.1111631721728585,1.6181613614415484,0.4548345448376244,0.2810810810810811
2022-11-01,Rúmenía,470.80623481596103,56.968026740912464,2.9126904505947873,6.560113627465737,2.236269845451653,0.3994380297612471,0.21509519595161913
2022-12-01,Rúmenía,529.8210170086428,59.46086991934944,2.6240454509862947,6.50763271844601,2.854378329461758,0.34404151468486976,0.14910931082215717
2023-01-01,Rúmenía,576.4765451271791,47.33777993579276,3.6474231768709493,7.006201354133406,3.4724868134718636,0.2886449996084924,0.08312342569269521
2023-02-01,Rúmenía,616.0996314370722,41.8535249432314,3.778625449420264,6.481392263936148,3.3500313590925033,0.3003074238350982,0.09015740116602215
2023-03-01,Rúmenía,650.9469550261701,37.13024313145607,5.799140446679711,6.218987718837519,3.227575904713142,0.31196984806170397,0.09719137663934911
2023-04-01,Rúmenía,668.3706168207192,19.837783609456388,5.667938174130397,7.137403626682722,3.1051204503337817,0.32363227228830965,0.10422535211267606
2023-05-01,Rúmenía,688.4445645207643,22.409348151422957,6.061544991778341,9.00047589688299,2.749416511422307,0.33237909045826397,0.12670817465594714
2023-06-01,Rúmenía,700.8562995039294,14.24856679885558,5.169369538443001,9.997613168257782,2.393712572510831,0.3411259086282183,0.1491909971992182
2023-07-01,Rúmenía,711.0375958537563,13.98616225375695,3.594942267851224,6.848758627074229,2.0380086335993557,0.34987272679817266,0.17167381974248927
2023-08-01,Rúmenía,723.4493308369215,14.012402708266812,3.8311063584399903,9.761449077669017,2.070080300222521,0.45775015089427595,0.2196404699922606
2023-09-01,Rúmenía,737.8028594538165,11.886925892967914,3.9623086309893054,10.364979531395864,2.1021519668456876,0.5656275749903791,0.2676071202420319
2023-10-01,Rúmenía,747.0132589867784,14.484730889444348,4.303434539617523,8.738071351784361,2.134223633468853,0.6735049990864823,0.3155737704918033
2023-11-01,Rúmenía,757.2732767001348,12.490456346694762,3.6736636313808124,8.528147715705458,NA,NA,NA
2023-12-01,Rúmenía,765.4340580527021,9.131678169432305,3.227575904713142,8.265743170606827,NA,NA,NA
2024-01-01,Rúmenía,774.1721294044866,11.335876348260793,NA,NA,NA,NA,NA
2022-03-01,Slóvenía,40.624061159051706,40.624061159051706,27.16143624006364,70.85592062625297,0.4461298706097409,0.15745760139167328,0.3619047619047619
2022-04-01,Slóvenía,181.86352960738262,141.2394684483309,32.35753708598886,78.88625829722831,0.3936440034791832,0.15745760139167328,0.4
2022-05-01,Slóvenía,247.28716298562284,65.42363337824024,33.538469096426404,85.9718503598536,0.4723728041750198,0.18370053495695216,0.3916666666666667
2022-06-01,Slóvenía,269.9610575860238,22.673894600400953,33.06609629225139,87.38896877237866,0.5511016048708565,0.20994346852223097,0.3833333333333334
2022-07-01,Slóvenía,294.2882570010373,24.327199415013517,26.45287703380111,91.87651041204134,0.6298304055666931,0.2361864020875099,0.375
